Map: 100%|██████████| 10/10 [00:00<00:00, 109.82 examples/s]
/n/holylabs/LABS/dam_lab/Lab/sqin/envs/reason/lib/python3.11/site-packages/transformers/training_args.py:1575: FutureWarning: `evaluation_strategy` is deprecated and will be removed in version 4.46 of 🤗 Transformers. Use `eval_strategy` instead
  warnings.warn(
/n/home05/sqin/self-correct/sudoku/train.py:176: FutureWarning: `tokenizer` is deprecated and will be removed in version 5.0.0 for `Trainer.__init__`. Use `processing_class` instead.
  trainer = Trainer(
Detected kernel version 4.18.0, which is below the recommended minimum of 5.5.0; this can cause the process to hang. It is recommended to upgrade the kernel to the minimum version or higher.
tokenized dataset DatasetDict({
    train: Dataset({
        features: ['input_ids'],
        num_rows: 10000
    })
    val: Dataset({
        features: ['input_ids'],
        num_rows: 10
    })
})
[2025-01-15 18:09:12,925] [INFO] [real_accelerator.py:158:get_accelerator] Setting ds_accelerator to cuda (auto detect)
{'loss': 2.3947, 'grad_norm': 25.75, 'learning_rate': 2.0000000000000002e-07, 'epoch': 0.008}
{'loss': 0.7996, 'grad_norm': 14.125, 'learning_rate': 2.1111111111111114e-06, 'epoch': 3.24}
{'loss': 0.8021, 'grad_norm': 18.375, 'learning_rate': 2.088888888888889e-06, 'epoch': 3.248}
{'loss': 0.8037, 'grad_norm': 15.8125, 'learning_rate': 2.0666666666666666e-06, 'epoch': 3.2560000000000002}
{'loss': 0.8086, 'grad_norm': 18.375, 'learning_rate': 2.0444444444444447e-06, 'epoch': 3.2640000000000002}
{'loss': 0.817, 'grad_norm': 15.1875, 'learning_rate': 2.0222222222222223e-06, 'epoch': 3.2720000000000002}
{'loss': 0.8126, 'grad_norm': 19.5, 'learning_rate': 2.0000000000000003e-06, 'epoch': 3.2800000000000002}
{'eval_valid_loss': 0.20336368680000305, 'eval_valid_runtime': 0.1257, 'eval_valid_samples_per_second': 79.578, 'eval_valid_steps_per_second': 39.789, 'epoch': 3.2800000000000002}
{'loss': 0.7979, 'grad_norm': 21.5, 'learning_rate': 1.977777777777778e-06, 'epoch': 3.288}
{'loss': 0.8144, 'grad_norm': 23.5, 'learning_rate': 1.955555555555556e-06, 'epoch': 3.296}
{'loss': 0.8073, 'grad_norm': 18.75, 'learning_rate': 1.9333333333333336e-06, 'epoch': 3.304}
{'loss': 0.8104, 'grad_norm': 23.375, 'learning_rate': 1.9111111111111112e-06, 'epoch': 3.312}
{'loss': 0.8137, 'grad_norm': 16.625, 'learning_rate': 1.888888888888889e-06, 'epoch': 3.32}
{'loss': 0.8082, 'grad_norm': 16.625, 'learning_rate': 1.8666666666666669e-06, 'epoch': 3.328}
{'loss': 0.8179, 'grad_norm': 17.25, 'learning_rate': 1.8444444444444445e-06, 'epoch': 3.336}
{'loss': 0.8043, 'grad_norm': 15.3125, 'learning_rate': 1.8222222222222225e-06, 'epoch': 3.344}
{'loss': 0.8097, 'grad_norm': 12.6875, 'learning_rate': 1.8000000000000001e-06, 'epoch': 3.352}
{'loss': 0.8113, 'grad_norm': 14.375, 'learning_rate': 1.777777777777778e-06, 'epoch': 3.36}
{'eval_valid_loss': 0.20400579273700714, 'eval_valid_runtime': 0.1255, 'eval_valid_samples_per_second': 79.684, 'eval_valid_steps_per_second': 39.842, 'epoch': 3.36}
{'loss': 0.8112, 'grad_norm': 15.75, 'learning_rate': 1.7555555555555556e-06, 'epoch': 3.368}
{'loss': 0.7998, 'grad_norm': 14.5625, 'learning_rate': 1.7333333333333336e-06, 'epoch': 3.376}
{'loss': 0.8067, 'grad_norm': 14.25, 'learning_rate': 1.7111111111111112e-06, 'epoch': 3.384}
{'loss': 0.8064, 'grad_norm': 19.625, 'learning_rate': 1.688888888888889e-06, 'epoch': 3.392}
{'loss': 0.8045, 'grad_norm': 16.75, 'learning_rate': 1.6666666666666667e-06, 'epoch': 3.4}
{'loss': 0.8092, 'grad_norm': 14.0, 'learning_rate': 1.6444444444444447e-06, 'epoch': 3.408}
{'loss': 0.8071, 'grad_norm': 16.0, 'learning_rate': 1.6222222222222223e-06, 'epoch': 3.416}
{'loss': 0.808, 'grad_norm': 15.625, 'learning_rate': 1.6000000000000001e-06, 'epoch': 3.424}
{'loss': 0.8088, 'grad_norm': 20.625, 'learning_rate': 1.5777777777777778e-06, 'epoch': 3.432}
{'loss': 0.8045, 'grad_norm': 17.125, 'learning_rate': 1.5555555555555558e-06, 'epoch': 3.44}
{'eval_valid_loss': 0.2029656171798706, 'eval_valid_runtime': 0.1249, 'eval_valid_samples_per_second': 80.063, 'eval_valid_steps_per_second': 40.031, 'epoch': 3.44}
{'loss': 0.81, 'grad_norm': 17.125, 'learning_rate': 1.5333333333333334e-06, 'epoch': 3.448}
{'loss': 0.8106, 'grad_norm': 19.5, 'learning_rate': 1.5111111111111112e-06, 'epoch': 3.456}
{'loss': 0.8086, 'grad_norm': 13.0, 'learning_rate': 1.4888888888888888e-06, 'epoch': 3.464}
{'loss': 0.8056, 'grad_norm': 14.6875, 'learning_rate': 1.4666666666666669e-06, 'epoch': 3.472}
{'loss': 0.8154, 'grad_norm': 15.8125, 'learning_rate': 1.4444444444444445e-06, 'epoch': 3.48}
{'loss': 0.8084, 'grad_norm': 15.8125, 'learning_rate': 1.4222222222222223e-06, 'epoch': 3.488}
{'loss': 0.8032, 'grad_norm': 17.625, 'learning_rate': 1.4000000000000001e-06, 'epoch': 3.496}
{'loss': 0.8111, 'grad_norm': 14.1875, 'learning_rate': 1.377777777777778e-06, 'epoch': 3.504}
{'loss': 0.8116, 'grad_norm': 17.5, 'learning_rate': 1.3555555555555558e-06, 'epoch': 3.512}
{'loss': 0.8085, 'grad_norm': 18.75, 'learning_rate': 1.3333333333333334e-06, 'epoch': 3.52}
{'eval_valid_loss': 0.20322056114673615, 'eval_valid_runtime': 0.1251, 'eval_valid_samples_per_second': 79.927, 'eval_valid_steps_per_second': 39.963, 'epoch': 3.52}
{'loss': 0.8196, 'grad_norm': 15.75, 'learning_rate': 1.3111111111111112e-06, 'epoch': 3.528}
{'loss': 0.8085, 'grad_norm': 15.5, 'learning_rate': 1.288888888888889e-06, 'epoch': 3.536}
{'loss': 0.8041, 'grad_norm': 15.0625, 'learning_rate': 1.2666666666666669e-06, 'epoch': 3.544}
{'loss': 0.799, 'grad_norm': 16.125, 'learning_rate': 1.2444444444444445e-06, 'epoch': 3.552}
{'loss': 0.8004, 'grad_norm': 13.625, 'learning_rate': 1.2222222222222223e-06, 'epoch': 3.56}
{'loss': 0.8073, 'grad_norm': 19.125, 'learning_rate': 1.2000000000000002e-06, 'epoch': 3.568}
{'loss': 0.8128, 'grad_norm': 14.75, 'learning_rate': 1.1777777777777778e-06, 'epoch': 3.576}
{'loss': 0.8097, 'grad_norm': 12.75, 'learning_rate': 1.1555555555555556e-06, 'epoch': 3.584}
{'loss': 0.8187, 'grad_norm': 19.875, 'learning_rate': 1.1333333333333334e-06, 'epoch': 3.592}
{'loss': 0.8082, 'grad_norm': 20.75, 'learning_rate': 1.111111111111111e-06, 'epoch': 3.6}
{'eval_valid_loss': 0.2022731751203537, 'eval_valid_runtime': 0.1254, 'eval_valid_samples_per_second': 79.736, 'eval_valid_steps_per_second': 39.868, 'epoch': 3.6}
{'loss': 0.8045, 'grad_norm': 16.25, 'learning_rate': 1.0888888888888889e-06, 'epoch': 3.608}
{'loss': 0.8147, 'grad_norm': 22.625, 'learning_rate': 1.066666666666667e-06, 'epoch': 3.616}
{'loss': 0.8097, 'grad_norm': 13.4375, 'learning_rate': 1.0444444444444445e-06, 'epoch': 3.624}
{'loss': 0.8144, 'grad_norm': 13.0625, 'learning_rate': 1.0222222222222223e-06, 'epoch': 3.632}
{'loss': 0.804, 'grad_norm': 19.375, 'learning_rate': 1.0000000000000002e-06, 'epoch': 3.64}
{'loss': 0.8012, 'grad_norm': 18.5, 'learning_rate': 9.77777777777778e-07, 'epoch': 3.648}
{'loss': 0.8067, 'grad_norm': 15.9375, 'learning_rate': 9.555555555555556e-07, 'epoch': 3.656}
{'loss': 0.7992, 'grad_norm': 15.6875, 'learning_rate': 9.333333333333334e-07, 'epoch': 3.664}
{'loss': 0.8102, 'grad_norm': 21.0, 'learning_rate': 9.111111111111113e-07, 'epoch': 3.672}
{'loss': 0.8054, 'grad_norm': 14.5625, 'learning_rate': 8.88888888888889e-07, 'epoch': 3.68}
{'eval_valid_loss': 0.20259463787078857, 'eval_valid_runtime': 0.125, 'eval_valid_samples_per_second': 79.987, 'eval_valid_steps_per_second': 39.993, 'epoch': 3.68}
{'loss': 0.8145, 'grad_norm': 14.6875, 'learning_rate': 8.666666666666668e-07, 'epoch': 3.6879999999999997}
{'loss': 0.8096, 'grad_norm': 15.0625, 'learning_rate': 8.444444444444445e-07, 'epoch': 3.6959999999999997}
{'loss': 0.8056, 'grad_norm': 15.25, 'learning_rate': 8.222222222222223e-07, 'epoch': 3.7039999999999997}
{'loss': 0.806, 'grad_norm': 16.75, 'learning_rate': 8.000000000000001e-07, 'epoch': 3.7119999999999997}
{'loss': 0.8084, 'grad_norm': 20.375, 'learning_rate': 7.777777777777779e-07, 'epoch': 3.7199999999999998}
{'loss': 0.8131, 'grad_norm': 14.25, 'learning_rate': 7.555555555555556e-07, 'epoch': 3.7279999999999998}
{'loss': 0.8046, 'grad_norm': 24.875, 'learning_rate': 7.333333333333334e-07, 'epoch': 3.7359999999999998}
{'loss': 0.8008, 'grad_norm': 15.6875, 'learning_rate': 7.111111111111112e-07, 'epoch': 3.7439999999999998}
{'loss': 0.8063, 'grad_norm': 14.1875, 'learning_rate': 6.88888888888889e-07, 'epoch': 3.752}
{'loss': 0.8112, 'grad_norm': 14.0625, 'learning_rate': 6.666666666666667e-07, 'epoch': 3.76}
{'eval_valid_loss': 0.20302829146385193, 'eval_valid_runtime': 0.1252, 'eval_valid_samples_per_second': 79.861, 'eval_valid_steps_per_second': 39.931, 'epoch': 3.76}
{'loss': 0.8135, 'grad_norm': 20.25, 'learning_rate': 6.444444444444445e-07, 'epoch': 3.768}
{'loss': 0.8114, 'grad_norm': 15.25, 'learning_rate': 6.222222222222223e-07, 'epoch': 3.776}
{'loss': 0.8092, 'grad_norm': 17.5, 'learning_rate': 6.000000000000001e-07, 'epoch': 3.784}
{'loss': 0.8066, 'grad_norm': 14.625, 'learning_rate': 5.777777777777778e-07, 'epoch': 3.792}
{'loss': 0.8117, 'grad_norm': 21.625, 'learning_rate': 5.555555555555555e-07, 'epoch': 3.8}
{'loss': 0.8085, 'grad_norm': 17.0, 'learning_rate': 5.333333333333335e-07, 'epoch': 3.808}
{'loss': 0.8075, 'grad_norm': 19.25, 'learning_rate': 5.111111111111112e-07, 'epoch': 3.816}
{'loss': 0.8095, 'grad_norm': 15.625, 'learning_rate': 4.88888888888889e-07, 'epoch': 3.824}
{'loss': 0.8084, 'grad_norm': 16.875, 'learning_rate': 4.666666666666667e-07, 'epoch': 3.832}
{'loss': 0.8053, 'grad_norm': 17.5, 'learning_rate': 4.444444444444445e-07, 'epoch': 3.84}
{'eval_valid_loss': 0.20209720730781555, 'eval_valid_runtime': 0.125, 'eval_valid_samples_per_second': 80.025, 'eval_valid_steps_per_second': 40.013, 'epoch': 3.84}
{'loss': 0.8121, 'grad_norm': 17.75, 'learning_rate': 4.2222222222222226e-07, 'epoch': 3.848}
{'loss': 0.7987, 'grad_norm': 17.875, 'learning_rate': 4.0000000000000003e-07, 'epoch': 3.856}
{'loss': 0.8102, 'grad_norm': 16.75, 'learning_rate': 3.777777777777778e-07, 'epoch': 3.864}
{'loss': 0.8038, 'grad_norm': 14.375, 'learning_rate': 3.555555555555556e-07, 'epoch': 3.872}
{'loss': 0.8068, 'grad_norm': 13.0625, 'learning_rate': 3.3333333333333335e-07, 'epoch': 3.88}
{'loss': 0.81, 'grad_norm': 16.25, 'learning_rate': 3.111111111111111e-07, 'epoch': 3.888}
{'loss': 0.8029, 'grad_norm': 13.75, 'learning_rate': 2.888888888888889e-07, 'epoch': 3.896}
{'loss': 0.8032, 'grad_norm': 17.375, 'learning_rate': 2.666666666666667e-07, 'epoch': 3.904}
{'loss': 0.8102, 'grad_norm': 14.625, 'learning_rate': 2.444444444444445e-07, 'epoch': 3.912}
{'loss': 0.8055, 'grad_norm': 17.25, 'learning_rate': 2.2222222222222224e-07, 'epoch': 3.92}
{'eval_valid_loss': 0.20299974083900452, 'eval_valid_runtime': 0.1251, 'eval_valid_samples_per_second': 79.955, 'eval_valid_steps_per_second': 39.977, 'epoch': 3.92}
{'loss': 0.8186, 'grad_norm': 14.8125, 'learning_rate': 2.0000000000000002e-07, 'epoch': 3.928}
{'loss': 0.8223, 'grad_norm': 19.125, 'learning_rate': 1.777777777777778e-07, 'epoch': 3.936}
{'loss': 0.8027, 'grad_norm': 17.375, 'learning_rate': 1.5555555555555556e-07, 'epoch': 3.944}
{'loss': 0.8109, 'grad_norm': 14.5625, 'learning_rate': 1.3333333333333336e-07, 'epoch': 3.952}
{'loss': 0.8155, 'grad_norm': 15.5, 'learning_rate': 1.1111111111111112e-07, 'epoch': 3.96}
{'loss': 0.806, 'grad_norm': 15.3125, 'learning_rate': 8.88888888888889e-08, 'epoch': 3.968}
{'loss': 0.8105, 'grad_norm': 17.0, 'learning_rate': 6.666666666666668e-08, 'epoch': 3.976}
{'loss': 0.8024, 'grad_norm': 15.4375, 'learning_rate': 4.444444444444445e-08, 'epoch': 3.984}
{'loss': 0.8105, 'grad_norm': 17.25, 'learning_rate': 2.2222222222222224e-08, 'epoch': 3.992}
{'loss': 0.8108, 'grad_norm': 14.8125, 'learning_rate': 0.0, 'epoch': 4.0}
{'eval_valid_loss': 0.20344173908233643, 'eval_valid_runtime': 0.1254, 'eval_valid_samples_per_second': 79.725, 'eval_valid_steps_per_second': 39.862, 'epoch': 4.0}
Could not locate the best model at /n/netscratch/dam_lab/Lab/sqin/reason/sudoku/outputs/oft/checkpoint-4800/pytorch_model.bin, if you are running a distributed training on multiple nodes, you should activate `--save_on_each_node`.
{'train_runtime': 1842.9103, 'train_samples_per_second': 21.705, 'train_steps_per_second': 2.713, 'train_loss': 0.896252435874939, 'epoch': 4.0}
